"Date","Price","Open","High","Low","Vol.","Change %"
"Jun 24, 2015","7,534.25","7,546.65","7,591.00","7,500.75","-","-0.11%"
"Jun 23, 2015","7,542.35","7,531.05","7,558.80","7,476.60","-","0.48%"
"Jun 22, 2015","7,506.40","7,343.35","7,524.35","7,336.30","-","2.64%"
"Jun 19, 2015","7,313.40","7,254.00","7,332.30","7,249.40","-","1.10%"
"Jun 18, 2015","7,233.85","7,188.10","7,250.05","7,186.10","-","1.03%"
"Jun 17, 2015","7,159.80","7,193.65","7,208.75","7,143.70","-","0.03%"
"Jun 16, 2015","7,157.90","7,108.10","7,179.85","7,051.70","-","0.24%"
"Jun 15, 2015","7,141.00","7,113.20","7,163.10","7,089.80","-","0.27%"
"Jun 12, 2015","7,121.95","7,006.05","7,132.30","6,982.55","-","1.48%"
"Jun 11, 2015","7,018.35","7,220.80","7,227.40","7,000.20","-","-2.21%"
"Jun 10, 2015","7,176.70","7,093.90","7,203.95","7,093.90","-","1.03%"
"Jun 09, 2015","7,103.20","7,065.80","7,122.85","7,056.25","-","0.51%"
"Jun 08, 2015","7,067.45","7,128.95","7,131.70","7,038.10","-","-0.87%"
"Jun 05, 2015","7,129.80","7,178.50","7,209.40","7,114.50","-","-0.86%"
"Jun 04, 2015","7,191.30","7,193.60","7,203.85","7,086.15","-","0.23%"
"Jun 03, 2015","7,175.15","7,259.00","7,259.00","7,110.15","-","-1.13%"
"Jun 02, 2015","7,256.85","7,520.30","7,520.65","7,245.05","-","-3.37%"
"Jun 01, 2015","7,509.55","7,538.75","7,581.50","7,503.65","-","-0.35%"
"May 29, 2015","7,535.75","7,466.80","7,545.45","7,460.50","-","1.09%"
"May 28, 2015","7,454.25","7,497.65","7,525.95","7,404.05","-","-0.46%"
"May 27, 2015","7,488.45","7,407.25","7,497.90","7,380.55","-","0.84%"
"May 26, 2015","7,425.90","7,450.35","7,466.75","7,396.60","-","-0.27%"
"May 25, 2015","7,446.00","7,505.45","7,525.85","7,436.65","-","-1.07%"
"May 22, 2015","7,526.55","7,525.15","7,613.30","7,505.45","-","0.25%"
"May 21, 2015","7,508.00","7,542.80","7,556.55","7,471.70","-","-0.37%"
"May 20, 2015","7,536.20","7,474.10","7,551.85","7,474.10","-","1.15%"
"May 19, 2015","7,450.70","7,465.60","7,524.90","7,420.65","-","-0.59%"
"May 18, 2015","7,494.60","7,409.70","7,505.65","7,385.45","-","1.53%"
"May 15, 2015","7,381.75","7,358.20","7,399.00","7,325.35","-","0.67%"
"May 14, 2015","7,332.55","7,338.80","7,346.05","7,226.90","-","-0.13%"
"May 13, 2015","7,341.90","7,213.70","7,352.50","7,161.40","-","2.55%"
"May 12, 2015","7,159.20","7,376.30","7,376.30","7,150.45","-","-3.02%"
"May 11, 2015","7,381.95","7,268.30","7,390.50","7,253.10","-","2.25%"
"May 08, 2015","7,219.20","7,121.55","7,267.35","7,121.55","-","2.65%"
"May 07, 2015","7,033.00","7,175.40","7,182.05","6,995.35","-","-2.24%"
"May 06, 2015","7,194.35","7,412.70","7,451.90","7,176.15","-","-3.07%"
"May 05, 2015","7,422.25","7,447.20","7,461.30","7,396.25","-","-0.41%"
"May 04, 2015","7,452.45","7,418.80","7,470.15","7,400.70","-","0.89%"
"Apr 30, 2015","7,386.70","7,413.65","7,440.70","7,322.90","-","-0.35%"
"Apr 29, 2015","7,412.55","7,434.95","7,471.30","7,376.15","-","-0.31%"
"Apr 28, 2015","7,435.65","7,265.50","7,461.55","7,250.70","-","2.42%"
"Apr 27, 2015","7,260.00","7,419.25","7,419.25","7,250.45","-","-1.78%"
"Apr 24, 2015","7,391.20","7,497.40","7,497.40","7,352.75","-","-1.30%"
"Apr 23, 2015","7,488.30","7,544.50","7,580.55","7,453.60","-","-0.22%"
"Apr 22, 2015","7,504.90","7,470.45","7,532.35","7,349.20","-","0.91%"
"Apr 21, 2015","7,437.15","7,446.70","7,507.60","7,406.15","-","-0.15%"
"Apr 20, 2015","7,448.15","7,563.20","7,594.75","7,430.80","-","-1.50%"
"Apr 17, 2015","7,561.85","7,628.00","7,635.70","7,548.10","-","-0.96%"
"Apr 16, 2015","7,634.80","7,656.75","7,656.90","7,574.50","-","-0.17%"
"Apr 15, 2015","7,647.60","7,740.80","7,762.90","7,616.75","-","-0.88%"
"Apr 13, 2015","7,715.15","7,728.15","7,751.00","7,682.45","-","0.17%"
"Apr 10, 2015","7,702.40","7,742.55","7,744.30","7,671.60","-","-0.51%"
"Apr 09, 2015","7,741.65","7,655.40","7,748.50","7,600.75","-","1.82%"
"Apr 08, 2015","7,603.45","7,676.35","7,684.20","7,589.75","-","-0.56%"
"Apr 07, 2015","7,646.60","7,713.70","7,715.25","7,589.45","-","-0.67%"
"Apr 06, 2015","7,698.15","7,750.40","7,750.40","7,612.40","-","-0.02%"
"Apr 01, 2015","7,699.50","7,556.60","7,720.55","7,524.15","-","2.00%"
"Mar 31, 2015","7,548.65","7,615.70","7,633.60","7,510.05","-","-0.47%"
"Mar 30, 2015","7,584.55","7,470.80","7,596.15","7,470.75","-","2.23%"
"Mar 27, 2015","7,418.80","7,454.00","7,461.20","7,317.00","-","0.45%"
"Mar 26, 2015","7,385.40","7,560.35","7,581.75","7,341.85","-","-3.25%"
"Mar 25, 2015","7,633.15","7,664.15","7,701.45","7,604.40","-","-0.19%"
"Mar 24, 2015","7,647.85","7,625.25","7,744.70","7,625.25","-","-0.22%"
"Mar 23, 2015","7,664.40","7,728.10","7,728.10","7,649.50","-","-0.55%"
"Mar 20, 2015","7,707.10","7,746.10","7,763.00","7,686.10","-","-0.69%"
"Mar 19, 2015","7,760.80","7,926.45","7,959.45","7,744.30","-","-1.11%"
"Mar 18, 2015","7,848.20","7,853.25","7,887.30","7,792.80","-","0.04%"
"Mar 17, 2015","7,845.40","7,781.20","7,869.55","7,736.55","-","1.45%"
"Mar 16, 2015","7,733.20","7,756.75","7,775.10","7,691.95","-","-0.29%"
"Mar 13, 2015","7,755.70","7,980.25","7,995.20","7,743.75","-","-1.62%"
"Mar 12, 2015","7,883.70","7,895.15","7,921.75","7,851.95","-","0.68%"
"Mar 11, 2015","7,830.35","7,832.45","7,891.70","7,797.35","-","0.10%"
"Mar 10, 2015","7,822.25","7,933.25","7,933.25","7,777.70","-","-1.34%"
"Mar 09, 2015","7,928.75","8,091.85","8,091.85","7,908.90","-","-2.72%"
"Mar 05, 2015","8,150.45","8,073.30","8,185.80","8,013.35","-","0.82%"
"Mar 04, 2015","8,084.25","8,377.65","8,379.85","8,063.45","-","-1.17%"
"Mar 03, 2015","8,179.80","8,167.85","8,193.75","8,121.30","-","0.33%"
"Mar 02, 2015","8,153.05","8,125.85","8,193.90","8,052.00","-","1.49%"
"Feb 28, 2015","8,033.45","7,968.85","8,068.65","7,823.35","-","1.95%"
"Feb 27, 2015","7,879.50","7,762.50","7,892.75","7,751.85","-","2.18%"
"Feb 26, 2015","7,711.40","7,787.00","7,797.90","7,688.90","-","-0.63%"
"Feb 25, 2015","7,759.90","7,786.35","7,863.10","7,749.80","-","0.03%"
"Feb 24, 2015","7,757.95","7,778.95","7,802.45","7,714.80","-","-0.12%"
"Feb 23, 2015","7,767.00","7,884.25","7,884.25","7,743.10","-","-1.03%"
"Feb 20, 2015","7,847.50","7,914.05","7,932.25","7,801.05","-","-0.99%"
"Feb 19, 2015","7,925.90","7,930.65","7,958.20","7,803.75","-","-0.04%"
"Feb 18, 2015","7,928.90","7,866.45","7,964.55","7,857.30","-","1.06%"
"Feb 16, 2015","7,845.75","7,942.80","7,948.65","7,822.15","-","-0.36%"
"Feb 13, 2015","7,874.25","7,824.85","7,902.90","7,785.35","-","1.29%"
"Feb 12, 2015","7,773.95","7,747.60","7,792.65","7,639.45","-","1.11%"
"Feb 11, 2015","7,688.95","7,686.25","7,747.55","7,677.95","-","0.66%"
"Feb 10, 2015","7,638.60","7,490.75","7,748.80","7,486.10","-","1.02%"
"Feb 09, 2015","7,561.10","7,628.85","7,638.80","7,549.40","-","-1.69%"
"Feb 06, 2015","7,690.75","7,732.40","7,778.80","7,665.80","-","-0.49%"
"Feb 05, 2015","7,729.00","7,752.50","7,910.75","7,690.90","-","-0.24%"
"Feb 04, 2015","7,747.75","7,835.20","7,835.20","7,720.30","-","-0.97%"
"Feb 03, 2015","7,823.60","8,040.85","8,056.40","7,800.60","-","-2.51%"
"Feb 02, 2015","8,025.25","7,969.35","8,082.05","7,898.70","-","0.47%"
"Jan 30, 2015","7,987.70","8,286.65","8,286.65","7,949.10","-","-3.16%"
"Jan 29, 2015","8,248.35","8,259.05","8,265.55","8,173.90","-","-0.25%"
"Jan 28, 2015","8,269.25","8,238.10","8,390.55","8,210.10","-","0.36%"
"Jan 27, 2015","8,239.20","8,097.65","8,259.35","8,064.85","-","2.40%"
"Jan 23, 2015","8,046.30","8,072.95","8,148.90","8,024.85","-","0.64%"
"Jan 22, 2015","7,995.50","7,992.15","8,009.60","7,955.45","-","0.24%"
"Jan 21, 2015","7,976.70","7,946.00","8,029.35","7,945.75","-","0.69%"
"Jan 20, 2015","7,921.90","7,749.00","7,936.30","7,749.00","-","2.46%"
"Jan 19, 2015","7,731.85","7,735.65","7,761.65","7,705.15","-","0.45%"
"Jan 16, 2015","7,697.30","7,715.80","7,723.45","7,651.80","-","0.00%"
"Jan 15, 2015","7,697.10","7,620.55","7,726.60","7,565.90","-","4.52%"
"Jan 14, 2015","7,364.45","7,394.95","7,432.25","7,332.40","-","-0.50%"
"Jan 13, 2015","7,401.60","7,470.45","7,477.15","7,372.85","-","-0.50%"
"Jan 12, 2015","7,438.65","7,387.00","7,450.60","7,339.80","-","0.64%"
"Jan 09, 2015","7,391.60","7,473.50","7,488.70","7,338.75","-","-0.45%"
"Jan 08, 2015","7,424.90","7,373.35","7,443.75","7,335.40","-","2.22%"
"Jan 07, 2015","7,263.80","7,286.55","7,329.80","7,240.10","-","-0.63%"
"Jan 06, 2015","7,309.55","7,519.90","7,519.90","7,290.55","-","-3.51%"
"Jan 05, 2015","7,575.25","7,637.75","7,645.00","7,562.65","-","-0.48%"
"Jan 02, 2015","7,611.70","7,452.80","7,625.40","7,452.80","-","2.17%"
"Jan 01, 2015","7,449.95","7,454.75","7,463.20","7,420.55","-","-0.17%"
"Dec 31, 2014","7,462.70","7,434.35","7,471.70","7,432.65","-","0.48%"
"Dec 30, 2014","7,427.20","7,396.10","7,441.15","7,355.95","-","0.52%"
"Dec 29, 2014","7,388.55","7,394.00","7,440.15","7,376.80","-","0.07%"
"Dec 26, 2014","7,383.70","7,386.35","7,415.90","7,336.25","-","0.42%"
"Dec 24, 2014","7,352.85","7,403.60","7,439.05","7,337.95","-","-0.77%"
"Dec 23, 2014","7,409.70","7,497.80","7,561.65","7,398.85","-","-1.17%"
"Dec 22, 2014","7,497.10","7,410.55","7,511.55","7,361.20","-","1.67%"
"Dec 19, 2014","7,374.15","7,383.50","7,408.15","7,347.65","-","0.98%"
"Dec 18, 2014","7,302.35","7,275.65","7,311.50","7,208.50","-","2.27%"
"Dec 17, 2014","7,140.40","7,104.40","7,214.90","7,010.10","-","0.24%"
"Dec 16, 2014","7,123.00","7,320.55","7,326.95","7,101.50","-","-3.20%"
"Dec 15, 2014","7,358.40","7,213.10","7,373.50","7,208.95","-","1.30%"
"Dec 12, 2014","7,263.95","7,336.05","7,374.60","7,248.05","-","-1.03%"
"Dec 11, 2014","7,339.25","7,369.20","7,391.75","7,289.65","-","-0.52%"
"Dec 10, 2014","7,377.45","7,285.45","7,406.55","7,285.45","-","0.91%"
"Dec 09, 2014","7,311.15","7,387.80","7,414.95","7,303.10","-","-1.05%"
"Dec 08, 2014","7,388.80","7,491.65","7,497.05","7,380.50","-","-1.09%"
"Dec 05, 2014","7,469.95","7,507.50","7,519.90","7,455.90","-","-0.19%"
"Dec 04, 2014","7,484.05","7,482.45","7,500.10","7,401.90","-","0.68%"
"Dec 03, 2014","7,433.40","7,419.20","7,462.05","7,406.45","-","0.15%"
"Dec 02, 2014","7,422.20","7,397.25","7,438.50","7,342.45","-","-0.03%"
"Dec 01, 2014","7,424.65","7,477.30","7,501.70","7,417.15","-","-0.37%"
"Nov 28, 2014","7,451.90","7,318.60","7,489.50","7,318.60","-","2.14%"
"Nov 27, 2014","7,295.90","7,285.25","7,309.45","7,243.25","-","0.11%"
"Nov 26, 2014","7,287.80","7,261.80","7,331.10","7,230.15","-","-0.09%"
"Nov 25, 2014","7,294.25","7,342.05","7,347.95","7,275.35","-","-0.83%"
"Nov 24, 2014","7,355.30","7,298.40","7,370.35","7,296.10","-","1.02%"
"Nov 21, 2014","7,281.20","7,175.20","7,301.25","7,162.85","-","1.94%"
"Nov 20, 2014","7,142.50","7,135.95","7,155.55","7,094.35","-","0.42%"
"Nov 19, 2014","7,112.75","7,146.65","7,166.30","7,093.35","-","-0.30%"
"Nov 18, 2014","7,134.10","7,157.30","7,157.30","7,106.85","-","-0.07%"
"Nov 17, 2014","7,138.80","7,106.65","7,152.70","7,043.85","-","0.51%"
"Nov 14, 2014","7,102.70","7,075.50","7,113.40","7,039.20","-","0.52%"
"Nov 13, 2014","7,065.85","7,141.50","7,141.50","7,037.50","-","-0.79%"
"Nov 12, 2014","7,122.25","7,054.50","7,142.50","7,054.50","-","1.33%"
"Nov 11, 2014","7,028.90","6,961.60","7,046.20","6,961.60","-","0.96%"
"Nov 10, 2014","6,962.10","6,976.40","7,014.30","6,916.05","-","-0.20%"
"Nov 07, 2014","6,976.40","6,985.20","6,992.05","6,926.40","-","-0.05%"
"Nov 05, 2014","6,980.00","6,963.90","7,029.80","6,937.10","-","0.61%"
"Nov 03, 2014","6,937.55","6,905.40","6,947.50","6,842.10","-","0.70%"
"Oct 31, 2014","6,889.65","6,758.70","6,898.10","6,754.00","-","2.26%"
"Oct 30, 2014","6,737.45","6,666.45","6,750.00","6,660.90","-","0.84%"
"Oct 29, 2014","6,681.20","6,727.00","6,727.00","6,653.70","-","-0.11%"
"Oct 28, 2014","6,688.40","6,653.00","6,702.90","6,653.00","-","0.79%"
"Oct 27, 2014","6,635.85","6,647.40","6,688.45","6,628.75","-","0.29%"
"Oct 23, 2014","6,616.80","6,630.80","6,634.15","6,610.10","-","0.21%"
"Oct 22, 2014","6,602.65","6,637.40","6,643.35","6,566.45","-","0.29%"
"Oct 21, 2014","6,583.85","6,536.45","6,595.35","6,526.95","-","1.10%"
"Oct 20, 2014","6,512.45","6,509.70","6,549.95","6,483.75","-","1.91%"
"Oct 17, 2014","6,390.20","6,273.20","6,414.90","6,272.60","-","2.32%"
"Oct 16, 2014","6,245.40","6,323.10","6,384.30","6,223.65","-","-1.68%"
"Oct 14, 2014","6,352.05","6,385.45","6,395.00","6,288.15","-","0.09%"
"Oct 13, 2014","6,346.50","6,234.25","6,357.35","6,212.50","-","1.18%"
"Oct 10, 2014","6,272.30","6,357.30","6,357.30","6,266.40","-","-2.16%"
"Oct 09, 2014","6,410.75","6,292.35","6,427.20","6,292.35","-","2.54%"
"Oct 08, 2014","6,252.15","6,193.45","6,270.35","6,193.45","-","0.70%"
"Oct 07, 2014","6,208.95","6,260.40","6,284.70","6,200.95","-","-1.43%"
"Oct 01, 2014","6,298.85","6,309.75","6,320.30","6,270.80","-","-0.40%"
"Sep 30, 2014","6,324.25","6,314.55","6,405.65","6,289.50","-","0.04%"
"Sep 29, 2014","6,321.65","6,377.45","6,380.40","6,303.60","-","-0.77%"
"Sep 26, 2014","6,370.65","6,267.35","6,393.55","6,216.20","-","1.22%"
"Sep 25, 2014","6,293.95","6,411.60","6,434.10","6,258.40","-","-2.07%"
"Sep 24, 2014","6,427.25","6,480.45","6,498.90","6,370.90","-","-0.95%"
"Sep 23, 2014","6,488.60","6,591.70","6,604.90","6,481.70","-","-1.62%"
"Sep 22, 2014","6,595.65","6,535.90","6,615.30","6,524.55","-","0.21%"
"Sep 19, 2014","6,582.05","6,572.40","6,592.25","6,538.30","-","0.34%"
"Sep 18, 2014","6,559.50","6,390.90","6,565.10","6,386.20","-","2.23%"
"Sep 17, 2014","6,416.55","6,444.50","6,463.75","6,397.40","-","-0.02%"
"Sep 16, 2014","6,417.85","6,543.75","6,550.25","6,403.65","-","-2.07%"
"Sep 15, 2014","6,553.25","6,565.10","6,576.10","6,528.75","-","-0.62%"
"Sep 12, 2014","6,593.85","6,572.85","6,603.25","6,555.95","-","0.38%"
"Sep 11, 2014","6,569.05","6,574.10","6,606.75","6,551.05","-","0.36%"
"Sep 10, 2014","6,545.45","6,576.40","6,576.40","6,524.00","-","-0.34%"
"Sep 09, 2014","6,567.50","6,582.20","6,584.95","6,550.80","-","-0.33%"
"Sep 08, 2014","6,589.00","6,573.35","6,596.45","6,551.00","-","0.91%"
"Sep 05, 2014","6,529.85","6,573.90","6,582.55","6,492.80","-","-0.67%"
"Sep 04, 2014","6,573.95","6,577.05","6,578.60","6,528.75","-","-0.01%"
"Sep 03, 2014","6,574.70","6,618.85","6,619.90","6,560.50","-","-0.23%"
"Sep 02, 2014","6,589.95","6,554.05","6,615.05","6,554.05","-","0.71%"
"Sep 01, 2014","6,543.30","6,506.50","6,558.40","6,494.55","-","0.97%"
"Aug 28, 2014","6,480.15","6,469.65","6,496.90","6,456.65","-","0.28%"
"Aug 27, 2014","6,462.25","6,473.85","6,479.35","6,447.50","-","0.45%"
"Aug 26, 2014","6,433.25","6,396.85","6,447.85","6,384.50","-","-0.09%"
"Aug 25, 2014","6,439.10","6,474.25","6,539.65","6,425.85","-","-0.56%"
"Aug 22, 2014","6,475.05","6,465.40","6,504.55","6,458.00","-","0.31%"
"Aug 21, 2014","6,454.90","6,419.25","6,480.00","6,413.20","-","0.65%"
"Aug 20, 2014","6,413.15","6,466.20","6,466.20","6,400.95","-","-0.44%"
"Aug 19, 2014","6,441.65","6,482.10","6,486.55","6,435.90","-","-0.18%"
"Aug 18, 2014","6,453.30","6,355.60","6,459.10","6,329.50","-","1.52%"
"Aug 14, 2014","6,356.65","6,349.15","6,370.75","6,313.85","-","0.52%"
"Aug 13, 2014","6,324.05","6,334.45","6,354.40","6,281.40","-","-0.23%"
"Aug 12, 2014","6,338.75","6,253.85","6,349.95","6,234.75","-","2.18%"
"Aug 11, 2014","6,203.40","6,169.90","6,218.20","6,161.40","-","1.17%"
"Aug 08, 2014","6,131.40","6,144.80","6,154.85","6,103.40","-","-1.18%"
"Aug 07, 2014","6,204.80","6,204.30","6,264.00","6,189.25","-","-0.21%"
"Aug 06, 2014","6,217.55","6,291.95","6,310.10","6,205.25","-","-1.61%"
"Aug 05, 2014","6,319.10","6,292.60","6,336.20","6,218.70","-","0.66%"
"Aug 04, 2014","6,277.55","6,299.10","6,310.50","6,236.85","-","0.27%"
"Aug 01, 2014","6,260.95","6,289.95","6,368.80","6,245.65","-","-1.33%"
"Jul 31, 2014","6,345.10","6,423.20","6,432.35","6,328.50","-","-1.32%"
"Jul 30, 2014","6,430.15","6,334.05","6,436.65","6,318.90","-","1.65%"
"Jul 28, 2014","6,325.75","6,389.65","6,389.65","6,284.75","-","-0.67%"
"Jul 25, 2014","6,368.30","6,400.45","6,428.75","6,328.35","-","-0.52%"
"Jul 24, 2014","6,401.70","6,384.75","6,410.30","6,361.15","-","0.25%"
"Jul 23, 2014","6,385.75","6,413.35","6,440.15","6,367.85","-","-0.04%"
"Jul 22, 2014","6,388.10","6,353.25","6,394.50","6,323.70","-","0.98%"
"Jul 21, 2014","6,326.15","6,339.75","6,373.95","6,312.60","-","0.44%"
"Jul 18, 2014","6,298.25","6,220.45","6,324.30","6,200.45","-","0.73%"
"Jul 17, 2014","6,252.30","6,257.15","6,277.40","6,223.15","-","-0.17%"
"Jul 16, 2014","6,263.00","6,198.95","6,274.10","6,138.75","-","1.93%"
"Jul 15, 2014","6,144.45","6,059.70","6,157.15","6,054.80","-","2.04%"
"Jul 14, 2014","6,021.50","6,039.75","6,071.80","5,994.10","-","0.03%"
"Jul 11, 2014","6,019.60","6,188.10","6,226.10","6,000.50","-","-2.95%"
"Jul 10, 2014","6,202.40","6,205.10","6,384.40","6,095.90","-","-0.00%"
"Jul 09, 2014","6,202.50","6,226.10","6,267.90","6,157.25","-","-0.47%"
"Jul 08, 2014","6,232.05","6,384.40","6,393.45","6,187.65","-","-2.08%"
"Jul 07, 2014","6,364.35","6,404.95","6,411.15","6,340.85","-","-0.38%"
"Jul 04, 2014","6,388.65","6,330.30","6,395.45","6,284.50","-","0.78%"
"Jul 03, 2014","6,339.05","6,358.50","6,378.95","6,331.05","-","-0.17%"
"Jul 02, 2014","6,350.10","6,310.60","6,357.25","6,302.55","-","1.50%"
"Jul 01, 2014","6,256.30","6,258.60","6,277.35","6,245.05","-","0.15%"
"Jun 30, 2014","6,246.95","6,172.75","6,264.15","6,171.00","-","1.72%"
"Jun 27, 2014","6,141.55","6,183.40","6,213.90","6,125.35","-","-0.32%"
"Jun 26, 2014","6,161.35","6,251.80","6,278.00","6,148.70","-","-1.31%"
"Jun 25, 2014","6,243.40","6,270.00","6,270.00","6,232.65","-","-0.26%"
"Jun 24, 2014","6,259.45","6,174.55","6,269.95","6,174.55","-","1.73%"
"Jun 23, 2014","6,152.90","6,150.10","6,176.10","6,111.15","-","0.23%"
"Jun 20, 2014","6,138.85","6,161.30","6,207.05","6,125.95","-","-0.29%"
"Jun 19, 2014","6,156.50","6,215.05","6,236.30","6,120.60","-","-0.61%"
"Jun 18, 2014","6,194.05","6,252.55","6,281.45","6,160.05","-","-0.94%"
"Jun 17, 2014","6,252.85","6,135.30","6,261.40","6,096.10","-","1.66%"
"Jun 16, 2014","6,150.65","6,171.65","6,188.50","6,100.00","-","-0.67%"
"Jun 13, 2014","6,192.10","6,326.90","6,359.85","6,183.65","-","-1.97%"
"Jun 12, 2014","6,316.60","6,274.00","6,324.30","6,230.25","-","0.61%"
"Jun 11, 2014","6,278.35","6,282.90","6,330.60","6,238.20","-","-0.06%"
"Jun 10, 2014","6,282.25","6,327.05","6,328.35","6,231.70","-","-0.65%"
"Jun 09, 2014","6,323.60","6,328.65","6,360.50","6,302.20","-","0.45%"
"Jun 06, 2014","6,295.30","6,220.10","6,300.40","6,192.10","-","1.96%"
"Jun 05, 2014","6,174.55","6,138.30","6,198.40","6,101.60","-","0.16%"
"Jun 04, 2014","6,164.45","6,153.05","6,198.85","6,133.15","-","0.12%"
"Jun 03, 2014","6,157.30","6,156.00","6,187.90","6,105.90","-","0.35%"
"Jun 02, 2014","6,135.95","5,946.35","6,149.80","5,942.45","-","3.13%"
"May 30, 2014","5,949.45","6,066.90","6,066.90","5,924.20","-","-1.63%"
"May 29, 2014","6,047.95","6,107.30","6,140.55","6,035.50","-","-1.01%"
"May 28, 2014","6,109.45","6,075.75","6,119.50","6,055.20","-","0.54%"
"May 27, 2014","6,076.85","6,136.80","6,140.45","6,037.70","-","-0.99%"
"May 26, 2014","6,137.40","6,217.75","6,278.00","6,071.15","-","-0.60%"
"May 23, 2014","6,174.40","6,098.35","6,188.80","6,071.10","-","1.56%"
"May 22, 2014","6,079.50","6,083.30","6,144.70","6,059.20","-","0.30%"
"May 21, 2014","6,061.60","6,111.85","6,111.85","6,025.70","-","-0.79%"
"May 20, 2014","6,110.15","6,165.85","6,167.20","6,090.10","-","-0.12%"
"May 19, 2014","6,117.75","6,002.30","6,150.45","6,002.30","-","3.26%"
"May 16, 2014","5,924.35","5,904.55","6,282.15","5,812.70","-","3.13%"
"May 15, 2014","5,744.70","5,698.25","5,754.80","5,687.45","-","0.65%"
"May 14, 2014","5,707.65","5,717.80","5,767.80","5,689.55","-","-0.33%"
"May 13, 2014","5,726.30","5,764.65","5,795.70","5,704.85","-","0.53%"
"May 12, 2014","5,695.95","5,585.80","5,734.00","5,585.80","-","2.19%"
"May 09, 2014","5,574.15","5,298.65","5,598.55","5,298.60","-","5.20%"
"May 08, 2014","5,298.50","5,287.90","5,322.25","5,269.45","-","0.58%"
"May 07, 2014","5,267.90","5,309.15","5,315.70","5,257.45","-","-0.84%"
"May 06, 2014","5,312.60","5,326.20","5,348.65","5,296.80","-","0.32%"
"May 05, 2014","5,295.55","5,321.30","5,345.25","5,289.15","-","-0.50%"
"May 02, 2014","5,322.35","5,327.45","5,368.85","5,314.70","-","0.27%"
"Apr 30, 2014","5,308.00","5,324.40","5,386.65","5,264.95","-","-0.09%"
"Apr 29, 2014","5,312.65","5,365.85","5,380.70","5,302.55","-","-0.91%"
"Apr 28, 2014","5,361.65","5,356.45","5,377.85","5,314.60","-","-0.10%"
"Apr 25, 2014","5,366.75","5,397.25","5,442.30","5,340.90","-","-0.35%"
"Apr 23, 2014","5,385.65","5,331.65","5,401.15","5,331.65","-","0.80%"
"Apr 22, 2014","5,342.90","5,338.40","5,359.95","5,314.35","-","0.30%"
"Apr 21, 2014","5,327.00","5,294.60","5,342.80","5,283.70","-","0.90%"
"Apr 17, 2014","5,279.55","5,198.70","5,284.60","5,181.50","-","1.60%"
"Apr 16, 2014","5,196.35","5,212.65","5,258.70","5,177.90","-","-0.58%"
"Apr 15, 2014","5,226.85","5,338.35","5,338.35","5,213.30","-","-2.23%"
"Apr 11, 2014","5,345.95","5,340.95","5,367.25","5,313.00","-","-0.75%"
"Apr 10, 2014","5,386.30","5,371.85","5,419.35","5,353.70","-","0.33%"
"Apr 09, 2014","5,368.65","5,239.40","5,378.60","5,224.60","-","3.20%"
"Apr 07, 2014","5,202.00","5,219.90","5,240.25","5,163.35","-","-0.24%"
"Apr 04, 2014","5,214.50","5,220.05","5,257.40","5,180.30","-","-0.41%"
"Apr 03, 2014","5,235.80","5,294.00","5,295.15","5,212.30","-","-0.87%"
"Apr 02, 2014","5,281.75","5,265.75","5,293.60","5,225.30","-","1.02%"
"Apr 01, 2014","5,228.65","5,293.15","5,293.15","5,186.05","-","-0.85%"
"Mar 31, 2014","5,273.65","5,302.50","5,306.80","5,240.40","-","0.18%"
"Mar 28, 2014","5,264.35","5,250.15","5,274.75","5,200.90","-","0.93%"
"Mar 27, 2014","5,215.70","5,189.90","5,270.15","5,169.50","-","0.86%"
"Mar 26, 2014","5,171.35","5,186.50","5,197.80","5,147.85","-","0.17%"
"Mar 25, 2014","5,162.40","5,118.75","5,175.00","5,117.55","-","0.67%"
"Mar 24, 2014","5,128.00","5,024.85","5,135.90","5,024.85","-","2.50%"
"Mar 22, 2014","5,002.85","5,017.90","5,017.90","4,997.60","-","-0.10%"
"Mar 21, 2014","5,008.00","5,022.20","5,033.35","5,000.00","-","0.25%"
"Mar 20, 2014","4,995.60","5,069.85","5,069.85","4,985.65","-","-1.65%"
"Mar 19, 2014","5,079.25","5,062.10","5,099.70","5,051.10","-","0.90%"
"Mar 18, 2014","5,033.70","5,038.70","5,084.40","5,000.25","-","0.21%"
"Mar 14, 2014","5,023.30","5,003.20","5,038.65","4,960.40","-","-0.80%"
"Mar 13, 2014","5,063.80","5,025.45","5,115.45","5,025.45","-","1.08%"
"Mar 12, 2014","5,009.70","4,990.25","5,048.30","4,961.20","-","-0.09%"
"Mar 11, 2014","5,014.30","5,038.10","5,094.20","4,994.55","-","-0.32%"
"Mar 10, 2014","5,030.45","4,906.15","5,044.80","4,906.15","-","1.62%"
"Mar 07, 2014","4,950.05","4,782.50","4,977.00","4,779.45","-","4.02%"
"Mar 06, 2014","4,758.95","4,701.25","4,767.35","4,685.00","-","1.65%"
"Mar 05, 2014","4,681.60","4,647.85","4,688.60","4,608.80","-","1.22%"
"Mar 04, 2014","4,625.25","4,536.45","4,628.55","4,536.45","-","2.02%"
"Mar 03, 2014","4,533.75","4,559.05","4,605.85","4,519.20","-","-1.02%"
"Feb 28, 2014","4,580.65","4,582.00","4,592.30","4,552.05","-","0.22%"
"Feb 26, 2014","4,570.75","4,543.25","4,576.90","4,543.25","-","0.68%"
